\id GEN
\c 47
\level phrase
0	7.185	s1
7.185	8.184	1a
8.184	8.741	1b
8.741	9.105	1c
9.105	10.851	1d
10.851	12.842	1e
12.842	14.044	1f
14.044	16.732	1g
16.732	18.846	1h
18.846	21.371	1i
21.371	22.506	2a
22.506	24.196	2b
24.196	24.833	2c
24.833	26.963	2d
26.963	28.515	3a
28.515	31.406	3b
31.406	32.065	3c
32.065	32.593	3d
32.593	33.998	3e
33.998	36.457	3f
36.457	38.098	3g
38.098	38.884	4a
38.884	39.733	4b
39.733	42.024	4c
42.024	43.874	4d
43.874	45.256	4e
45.256	47.376	4f
47.376	49.079	4g
49.079	49.63	4h
49.63	51.757	4i
51.757	54.746	4j
54.746	55.423	5a
55.423	55.727	5b
55.727	56.409	5c
56.409	57.501	5d
57.501	59.929	5e
59.929	62.653	5f
62.653	63.306	6a
63.306	64.965	6b
64.965	66.033	6c
66.033	67.785	6d
67.785	68.438	6e
68.438	69.566	6f
69.566	70.26	6g
70.26	71.589	6h
71.589	73.636	6i
73.636	74.881	6j
74.881	76.494	6k
76.494	77.106	6l
77.106	80.372	6m
80.372	81.431	7a
81.431	82.699	7b
82.699	83.858	7c
83.858	84.304	7d
84.304	86.989	7e
86.989	87.682	7f
87.682	89.36	7g
89.36	90.959	7h
90.959	91.642	8a
91.642	92.968	8b
92.968	96.655	8c
96.655	97.093	9a
97.093	99.965	9b
99.965	101.944	9c
101.944	104.28	9d
104.28	108.202	9e
108.202	111.879	9f
111.879	112.891	10a
112.891	113.279	10b
113.279	114.867	10c
114.867	116.943	10d
116.943	117.691	10e
117.691	118.532	10f
118.532	120.162	10g
120.162	120.655	11a
120.655	120.98	11b
120.98	123.577	11c
123.577	125.013	11d
125.013	127.167	11e
127.167	129.942	11f
129.942	132.768	11g
132.768	134.914	11h
134.914	135.916	12a
135.916	138.287	12b
138.287	139.376	12c
139.376	141.416	12d
141.416	143.549	12e
143.549	144.89	s2
144.89	146.114	13a
146.114	148.534	13b
148.534	151.6	13c
151.6	152.633	13d
152.633	154.673	13e
154.673	156.765	13f
156.765	157.674	14a
157.674	158.63	14b
158.63	159.69	14c
159.69	162.477	14d
162.477	163.028	14e
163.028	165.097	14f
165.097	166.261	15a
166.261	169.107	15b
169.107	170.372	15c
170.372	172.477	15d
172.477	175.262	15e
175.262	177.329	15f
177.329	178.356	15g
178.356	181.168	15h
181.168	182.079	16a
182.079	184.292	16b
184.292	186.79	16c
186.79	187.374	16d
187.374	190.745	16e
190.745	191.977	17a
191.977	194.078	17b
194.078	194.929	17c
194.929	197.76	17d
197.76	199.588	17e
199.588	200.978	17f
200.978	201.865	17g
201.865	203.631	17h
203.631	205.017	17i
205.017	206.389	17j
206.389	208.54	17k
208.54	209.757	18a
209.757	210.941	18b
210.941	212.555	18c
212.555	213.451	18d
213.451	214.135	18e
214.135	214.832	18f
214.832	216.935	18g
216.935	218.91	18h
218.91	219.703	18i
219.703	221.19	18j
221.19	222.428	18k
222.428	222.895	18l
222.895	224.601	18m
224.601	226.079	18n
226.079	226.897	18o
226.897	228.815	18p
228.815	230.154	19a
230.154	231.843	19b
231.843	234.1	19c
234.1	235.164	19d
235.164	235.749	19e
235.749	236.506	19f
236.506	237.003	19g
237.003	239.258	19h
239.258	240.31	19i
240.31	242.622	19j
242.622	245.261	19k
245.261	246.864	19l
246.864	250.475	19m
250.475	251.198	20a
251.198	252.059	20b
252.059	254.297	20c
254.297	254.658	20d
254.658	256.587	20e
256.587	259.286	20f
259.286	260.7	20g
260.7	263.203	20h
263.203	264.621	21a
264.621	265.928	21b
265.928	266.633	21c
266.633	267.045	21d
267.045	269.727	21e
269.727	270.754	22a
270.754	273.486	22b
273.486	275.043	22c
275.043	276.452	22d
276.452	277.493	22e
277.493	279.831	22f
279.831	281.115	22g
281.115	284.033	22h
284.033	285.086	23a
285.086	286.503	23b
286.503	287.171	23c
287.171	288.308	23d
288.308	290.057	23e
290.057	290.64	23f
290.64	292.323	23g
292.323	293.416	23h
293.416	294.785	23i
294.785	296.139	23j
296.139	297.883	24a
297.883	300.045	24b
300.045	300.516	24c
300.516	301.913	24d
301.913	303.159	24e
303.159	304.96	24f
304.96	307.607	24g
307.607	310.779	24h
310.779	311.758	25a
311.758	314.187	25b
314.187	316.174	25c
316.174	319.359	25d
319.359	320.109	26a
320.109	321.032	26b
321.032	322.103	26c
322.103	323.777	26d
323.777	325.681	26e
325.681	328.51	26f
328.51	330.309	26g
330.309	331.116	26h
331.116	332.944	26i
332.944	335.205	26j
335.205	337.231	26k
337.231	338.661	27a
338.661	339.742	27b
339.742	341.146	27c
341.146	343.367	27d
343.367	344.732	27e
344.732	346.148	27f
346.148	347.434	27g
347.434	348.71	27h
348.71	349.551	28a
349.551	350.881	28b
350.881	353.212	28c
353.212	353.834	28d
353.834	356.732	28e
356.732	358.167	29a
358.167	359.587	29b
359.587	361.467	29c
361.467	363.953	29d
363.953	365.208	29e
365.208	367.206	29f
367.206	368.5	29g
368.5	369.77	29h
369.77	371.149	29i
371.149	372.61	29j
372.61	374.361	29k
374.361	376.169	29l
376.169	377.634	30a
377.634	378.703	30b
378.703	380.12	30c
380.12	381.865	30d
381.865	383.742	30e
383.742	384.522	30f
384.522	386.369	30g
386.369	388.632	30h
388.632	389.508	31a
389.508	391.422	31b
391.422	393.218	31c
393.218	396.404	31d
396.404	397.276	31e
397.276	398.155	31f
398.155	398.837	31g
398.837	399.612	31h
399.612	401.374	31i
401.374	402.863	31j
402.863	404.84	31k
