\id GEN
\c 4
\level phrase
\separators @/_
0.000	4.320	s1
4.320	19.320	1
19.320	32.700	2
32.700	40.640	3
40.640	52.880	4
52.880	62.500	5
62.500	67.280	6
67.280	85.780	7
85.780	97.080	8
97.080	106.960	9
106.960	115.160	10
115.160	124.240	11
124.240	135.640	12
135.640	141.600	13
141.600	158.120	14
158.120	174.440	15
174.440	182.800	16
182.800	201.160	17
201.160	210.560	18
210.560	217.700	19
217.700	227.440	20
227.440	232.180	21
232.180	245.060	22
245.060	255.960	23
255.960	272.560	24
272.560	285.960	25
285.960	298.600	26
