\id GEN
\c 1
\level phrase
\separators @/_
0.000	2.480	s1
2.480	5.760	1
5.760	17.700	2
17.700	22.120	3
22.120	29.740	4
29.740	43.560	5
43.560	52.720	6
52.720	63.680	7
63.680	73.360	8
73.360	85.300	9
85.300	97.240	10
97.240	110.140	11
110.140	128.640	12
128.640	133.840	13
133.840	151.960	14
151.960	162.380	15
162.380	181.420	16
181.420	188.800	17
188.800	199.440	18
199.440	199.440	19
199.440	203.900	20
203.900	216.700	21
216.700	229.200	22
229.200	234.240	23
234.240	252.060	24
252.060	266.800	25
266.800	287.080	26
287.080	293.040	27
293.040	314.520	28
314.520	326.380	29
326.380	345.200	30
345.200	355.920	31
