\id JER
\c 44
\level verse
8.953	23.373	1
23.373	41.256	2
41.256	63.053	3
63.053	76.681	4
76.681	89.876	5
89.876	109.206	6
109.206	135.356	7
135.356	160.806	8
160.806	180.946	9
180.946	203.375	10
203.375	219.313	11
219.313	255.357	12
255.357	269.423	13
269.423	291.518	14
291.518	313.766	15
313.766	320.465	16
320.465	357.218	17
357.218	375.815	18
375.815	398.970	19
398.970	406.486	20
406.486	428.616	21
428.616	448.854	22
448.854	476.434	23
476.434	489.348	24
489.348	521.786	25
521.786	552.662	26
552.662	570.280	27
570.280	591.916	28
591.916	609.124	29
609.124	614.124	30
