\id EZK
\c 33
\level verse
11.885	15.719	1
15.719	36.220	2
36.220	47.184	3
47.184	63.351	4
63.351	83.412	5
83.412	113.552	6
113.552	129.422	7
129.422	155.905	8
155.905	175.272	9
175.272	196.112	10
196.112	222.822	11
222.822	258.126	12
258.126	284.498	13
284.498	301.295	14
301.295	324.959	15
324.959	340.658	16
340.658	353.366	17
353.366	364.976	18
364.976	380.720	19
380.720	400.146	20
400.146	417.746	21
417.746	440.000	22
440.000	444.375	23
444.375	468.532	24
468.532	489.534	25
489.534	509.396	26
509.396	534.995	27
534.995	551.505	28
551.505	564.906	29
564.906	584.565	30
584.565	610.175	31
610.175	626.780	32
626.780	631.780	33
