\id HAB
\c 3
\level verse
7.139	11.486	1
11.486	30.211	2
30.211	42.200	3
42.200	50.553	4
50.553	56.134	5
56.134	73.788	6
73.788	82.220	7
82.220	98.401	8
98.401	109.498	9
109.498	120.576	10
120.576	130.679	11
130.679	138.431	12
138.431	154.248	13
154.248	169.041	14
169.041	175.526	15
175.526	195.725	16
195.725	212.160	17
212.160	218.158	18
218.158	223.158	19
