\id 2CO
\c 11
\level verse
7.857	14.020	1
14.020	31.259	2
31.259	42.586	3
42.586	62.410	4
62.410	66.757	5
66.757	74.882	6
74.882	82.623	7
82.623	89.248	8
89.248	105.221	9
105.221	111.008	10
111.008	117.017	11
117.017	126.464	12
126.464	133.354	13
133.354	139.243	14
139.243	151.899	15
151.899	163.215	16
163.215	169.615	17
169.615	175.395	18
175.395	180.023	19
180.023	193.469	20
193.469	205.000	21
205.000	214.035	22
214.035	229.072	23
229.072	233.302	24
233.302	244.007	25
244.007	261.637	26
261.637	274.276	27
274.276	278.657	28
278.657	285.776	29
285.776	291.116	30
291.116	298.550	31
298.550	306.548	32
306.548	311.548	33
