\id EZK
\c 7
\level verse
8.678	12.214	1
12.214	23.354	2
23.354	41.359	3
41.359	62.348	4
62.348	72.038	5
72.038	82.743	6
82.743	97.698	7
97.698	118.146	8
118.146	140.312	9
140.312	152.849	10
152.849	170.619	11
170.619	187.579	12
187.579	210.617	13
210.617	227.444	14
227.444	242.787	15
242.787	257.336	16
257.336	265.001	17
265.001	281.341	18
281.341	312.282	19
312.282	333.720	20
333.720	350.255	21
350.255	368.926	22
368.926	378.643	23
378.643	399.594	24
399.594	411.511	25
411.511	431.143	26
431.143	436.143	27
