\id JHN
\c 20
\level verse
6.964	15.598	1
15.598	29.369	2
29.369	33.001	3
33.001	36.948	4
36.948	44.616	5
44.616	52.253	6
52.253	60.783	7
60.783	67.718	8
67.718	75.585	9
75.585	82.432	10
82.432	88.126	11
88.126	98.325	12
98.325	109.163	13
109.163	117.145	14
117.145	135.557	15
135.557	144.905	16
144.905	160.816	17
160.816	173.108	18
173.108	186.961	19
186.961	196.079	20
196.079	203.724	21
203.724	209.950	22
209.950	220.451	23
220.451	226.748	24
226.748	244.450	25
244.450	259.935	26
259.935	271.376	27
271.376	275.828	28
275.828	289.094	29
289.094	296.435	30
296.435	301.435	31
