\id ACT
\c 8
\level verse
4.622	25.915	1
25.915	31.983	2
31.983	45.014	3
45.014	52.380	4
52.380	57.125	5
57.125	67.432	6
67.432	75.230	7
75.230	80.091	8
80.091	92.308	9
92.308	102.646	10
102.646	110.018	11
110.018	121.089	12
121.089	133.569	13
133.569	143.809	14
143.809	151.619	15
151.619	159.829	16
159.829	166.889	17
166.889	173.584	18
173.584	182.309	19
182.309	192.327	20
192.327	199.456	21
199.456	208.157	22
208.157	214.177	23
214.177	223.157	24
223.157	238.747	25
238.747	247.457	26
247.457	266.801	27
266.801	273.097	28
273.097	278.515	29
278.515	292.313	30
292.313	303.189	31
303.189	317.566	32
317.566	327.864	33
327.864	337.133	34
337.133	344.171	35
344.171	355.429	36
355.429	367.529	37
367.529	375.884	38
375.884	388.767	39
388.767	393.767	40
