\id MRK
\c 11
\level verse
8.430	18.585	1
18.585	34.343	2
34.343	45.763	3
45.763	54.385	4
54.385	61.751	5
61.751	67.531	6
67.531	76.139	7
76.139	84.577	8
84.577	95.725	9
95.725	101.033	10
101.033	116.673	11
116.673	122.023	12
122.023	137.583	13
137.583	146.771	14
146.771	160.511	15
160.511	165.722	16
165.722	176.968	17
176.968	189.008	18
189.008	193.698	19
193.698	200.058	20
200.058	207.398	21
207.398	210.848	22
210.848	226.078	23
226.078	234.681	24
234.681	247.475	25
247.475	258.207	26
258.207	270.191	27
270.191	278.800	28
278.800	289.805	29
289.805	295.188	30
295.188	305.539	31
305.539	314.193	32
314.193	319.193	33
