\id PSA
\c 89
\level verse
10.229	22.985	1
22.985	36.121	2
36.121	48.195	3
48.195	58.995	4
58.995	71.980	5
71.980	83.778	6
83.778	98.044	7
98.044	112.316	8
112.316	123.857	9
123.857	135.756	10
135.756	148.277	11
148.277	160.000	12
160.000	169.378	13
169.378	179.405	14
179.405	193.502	15
193.502	202.858	16
202.858	213.417	17
213.417	222.797	18
222.797	241.771	19
241.771	251.280	20
251.280	259.280	21
259.280	268.266	22
268.266	278.298	23
278.298	288.298	24
288.298	297.178	25
297.178	306.858	26
306.858	318.620	27
318.620	329.566	28
329.566	340.215	29
340.215	347.578	30
347.578	355.851	31
355.851	363.908	32
363.908	374.702	33
374.702	383.932	34
383.932	394.712	35
394.712	405.102	36
405.102	414.441	37
414.441	425.982	38
425.982	437.032	39
437.032	446.722	40
446.722	457.152	41
457.152	468.527	42
468.527	479.278	43
479.278	488.454	44
488.454	498.841	45
498.841	513.227	46
513.227	526.230	47
526.230	536.851	48
536.851	549.030	49
549.030	562.032	50
562.032	576.795	51
576.795	581.795	52
