\id JDG
\c 1
\level verse
10.209	21.142	1
21.142	28.970	2
28.970	53.194	3
53.194	66.953	4
66.953	78.644	5
78.644	89.447	6
89.447	110.639	7
110.639	124.026	8
124.026	134.330	9
134.330	147.189	10
147.189	156.039	11
156.039	166.097	12
166.097	176.866	13
176.866	192.478	14
192.478	209.422	15
209.422	227.003	16
227.003	244.062	17
244.062	252.686	18
252.686	271.219	19
271.219	281.860	20
281.860	294.591	21
294.591	302.639	22
302.639	309.979	23
309.979	328.082	24
328.082	344.750	25
344.750	358.253	26
358.253	375.741	27
375.741	387.635	28
387.635	395.763	29
395.763	413.674	30
413.674	425.754	31
425.754	435.510	32
435.510	460.274	33
460.274	470.812	34
470.812	486.499	35
486.499	491.499	36
