\id GEN
\c 42
\level verse
8.336	18.424	1
18.424	29.132	2
29.132	33.680	3
33.680	43.428	4
43.428	52.108	5
52.108	67.866	6
67.866	85.406	7
85.406	90.804	8
90.804	102.877	9
102.877	108.770	10
108.770	115.830	11
115.830	122.419	12
122.419	136.948	13
136.948	142.386	14
142.386	154.004	15
154.004	171.603	16
171.603	175.628	17
175.628	184.423	18
184.423	196.533	19
196.533	208.229	20
208.229	228.347	21
228.347	240.320	22
240.320	247.929	23
247.929	262.388	24
262.388	278.110	25
278.110	283.818	26
283.818	296.258	27
296.258	311.344	28
311.344	320.708	29
320.708	330.354	30
330.354	335.836	31
335.836	345.471	32
345.471	363.536	33
363.536	382.615	34
382.615	397.283	35
397.283	414.736	36
414.736	428.928	37
428.928	433.928	38
