\id 1KI
\c 13
\level verse
10.198	25.397	1
25.397	59.805	2
59.805	77.587	3
77.587	109.158	4
109.158	120.973	5
120.973	147.660	6
147.660	159.820	7
159.820	179.362	8
179.362	194.180	9
194.180	204.795	10
204.795	225.901	11
225.901	243.060	12
243.060	259.892	13
259.892	279.091	14
279.091	287.191	15
287.191	300.081	16
300.081	312.037	17
312.037	337.748	18
337.748	345.411	19
345.411	355.837	20
355.837	374.551	21
374.551	390.060	22
390.060	402.521	23
402.521	423.320	24
423.320	443.943	25
443.943	473.020	26
473.020	483.549	27
483.549	503.779	28
503.779	519.499	29
519.499	530.509	30
530.509	545.677	31
545.677	562.811	32
562.811	586.412	33
586.412	591.412	34
