\id PSA
\c 102
\level verse
12.350	20.668	1
20.668	34.237	2
34.237	43.687	3
43.687	52.227	4
52.227	59.664	5
59.664	67.674	6
67.674	75.412	7
75.412	86.070	8
86.070	95.262	9
95.262	103.296	10
103.296	110.887	11
110.887	121.225	12
121.225	134.435	13
134.435	145.815	14
145.815	156.693	15
156.693	166.503	16
166.503	176.163	17
176.163	187.110	18
187.110	187.360	19
187.360	207.527	20
207.527	207.759	21
207.759	224.973	22
224.973	233.373	23
233.373	246.561	24
246.561	254.399	25
254.399	270.687	26
270.687	278.561	27
278.561	283.561	28
