\id ROM
\c 1
\level verse
5.497	13.112	1
13.112	20.421	2
20.421	28.081	3
28.081	36.944	4
36.944	48.361	5
48.361	52.827	6
52.827	66.801	7
66.801	77.848	8
77.848	90.135	9
90.135	98.126	10
98.126	106.566	11
106.566	111.396	12
111.396	129.729	13
129.729	135.498	14
135.498	140.840	15
140.840	151.569	16
151.569	167.953	17
167.953	179.521	18
179.521	188.006	19
188.006	204.201	20
204.201	216.470	21
216.470	220.936	22
220.936	232.054	23
232.054	242.607	24
242.607	256.193	25
256.193	268.110	26
268.110	283.403	27
283.403	293.753	28
293.753	306.595	29
306.595	319.553	30
319.553	324.389	31
324.389	329.389	32
