\id 1CH
\c 1
\level verse
14.183	17.692	1
17.692	21.723	2
21.723	27.481	3
27.481	36.241	4
36.241	47.187	5
47.187	53.475	6
53.475	63.502	7
63.502	70.142	8
70.142	83.832	9
83.832	90.720	10
90.720	100.296	11
100.296	108.465	12
108.465	116.185	13
116.185	120.050	14
120.050	123.171	15
123.171	130.289	16
130.289	144.609	17
144.609	152.270	18
152.270	166.749	19
166.749	175.029	20
175.029	178.969	21
178.969	183.346	22
183.346	190.869	23
190.869	195.095	24
195.095	199.033	25
199.033	203.173	26
203.173	210.603	27
210.603	218.273	28
218.273	229.153	29
229.153	235.351	30
235.351	245.151	31
245.151	262.212	32
262.212	276.822	33
276.822	286.639	34
286.639	295.130	35
295.130	306.728	36
306.728	318.288	37
318.288	329.388	38
329.388	337.498	39
337.498	350.407	40
350.407	360.764	41
360.764	374.246	42
374.246	388.594	43
388.594	397.604	44
397.604	405.599	45
405.599	419.436	46
419.436	427.077	47
427.077	436.787	48
436.787	444.187	49
444.187	461.941	50
461.941	471.862	51
471.862	475.869	52
475.869	479.597	53
479.597	484.597	54
