\id JOB
\c 19
\level verse
8.218	11.525	1
11.525	21.988	2
21.988	34.416	3
34.416	43.781	4
43.781	55.416	5
55.416	69.027	6
69.027	82.624	7
82.624	95.220	8
95.220	105.279	9
105.279	120.186	10
120.186	130.087	11
130.087	145.447	12
145.447	157.652	13
157.652	165.649	14
165.649	176.779	15
176.779	187.830	16
187.830	197.989	17
197.989	208.250	18
208.250	220.103	19
220.103	230.260	20
230.260	241.160	21
241.160	254.642	22
254.642	262.742	23
262.742	274.581	24
274.581	284.901	25
284.901	294.351	26
294.351	305.850	27
305.850	316.900	28
316.900	321.900	29
