\id NUM
\c 1
\level verse
6.111	19.683	1
19.683	31.374	2
31.374	42.602	3
42.602	49.784	4
49.784	58.444	5
58.444	63.268	6
63.268	67.768	7
67.768	71.988	8
71.988	76.155	9
76.155	87.445	10
87.445	92.055	11
92.055	96.625	12
96.625	100.615	13
100.615	105.260	14
105.260	109.492	15
109.492	120.290	16
120.290	125.988	17
125.988	147.983	18
147.983	156.121	19
156.121	172.043	20
172.043	176.075	21
176.075	190.579	22
190.579	195.000	23
195.000	209.554	24
209.554	213.724	25
213.724	228.749	26
228.749	232.793	27
232.793	247.109	28
247.109	251.412	29
251.412	264.966	30
264.966	269.365	31
269.365	285.693	32
285.693	290.000	33
290.000	304.706	34
304.706	308.860	35
308.860	323.238	36
323.238	327.490	37
327.490	342.250	38
342.250	346.469	39
346.469	360.466	40
360.466	364.522	41
364.522	378.382	42
378.382	382.765	43
382.765	393.886	44
393.886	407.906	45
407.906	413.074	46
413.074	418.405	47
418.405	421.251	48
421.251	429.228	49
429.228	454.184	50
454.184	470.961	51
470.961	478.909	52
478.909	496.019	53
496.019	501.019	54
