\id JOB
\c 6
\level verse
7.927	11.267	1
11.267	21.517	2
21.517	34.054	3
34.054	49.065	4
49.065	59.199	5
59.199	68.538	6
68.538	77.554	7
77.554	88.075	8
88.075	100.961	9
100.961	117.583	10
117.583	132.693	11
132.693	139.511	12
139.511	148.411	13
148.411	158.781	14
158.781	172.111	15
172.111	182.111	16
182.111	192.626	17
192.626	204.499	18
204.499	215.315	19
215.315	225.573	20
225.573	238.001	21
238.001	249.971	22
249.971	262.423	23
262.423	270.939	24
270.939	280.295	25
280.295	293.833	26
293.833	303.445	27
303.445	311.923	28
311.923	321.981	29
321.981	326.981	30
