\id PHP
\c 1
\level verse
5.949	17.798	1
17.798	25.327	2
25.327	30.516	3
30.516	36.696	4
36.696	42.977	5
42.977	53.807	6
53.807	73.996	7
73.996	81.266	8
81.266	89.206	9
89.206	98.996	10
98.996	110.953	11
110.953	121.611	12
121.611	131.557	13
131.557	141.787	14
141.787	151.937	15
151.937	161.837	16
161.837	175.256	17
175.256	191.487	18
191.487	202.006	19
202.006	216.856	20
216.856	221.337	21
221.337	231.166	22
231.166	238.977	23
238.977	245.146	24
245.146	254.637	25
254.637	264.877	26
264.877	288.306	27
288.306	300.826	28
300.826	309.657	29
309.657	314.657	30
