\id LUK
\c 17
\level verse
8.069	17.189	1
17.189	26.406	2
26.406	35.612	3
35.612	45.173	4
45.173	49.109	5
49.109	62.553	6
62.553	74.842	7
74.842	86.233	8
86.233	91.932	9
91.932	106.838	10
106.838	114.234	11
114.234	121.056	12
121.056	127.205	13
127.205	135.095	14
135.095	142.025	15
142.025	147.165	16
147.165	153.245	17
153.245	158.421	18
158.421	168.115	19
168.115	177.431	20
177.431	186.023	21
186.023	196.324	22
196.324	203.843	23
203.843	212.509	24
212.509	218.567	25
218.567	224.077	26
224.077	236.487	27
236.487	246.327	28
246.327	253.647	29
253.647	257.567	30
257.567	270.797	31
270.797	272.886	32
272.886	281.355	33
281.355	289.185	34
289.185	295.491	35
295.491	300.765	36
300.765	305.765	37
