\id NEH
\c 12
\level verse
8.552	23.400	1
23.400	27.848	2
27.848	32.781	3
32.781	37.388	4
37.388	41.986	5
41.986	47.275	6
47.275	62.815	7
62.815	82.034	8
82.034	92.673	9
92.673	104.482	10
104.482	112.105	11
112.105	124.941	12
124.941	131.584	13
131.584	136.822	14
136.822	141.676	15
141.676	147.301	16
147.301	154.459	17
154.459	160.313	18
160.313	166.260	19
166.260	170.969	20
170.969	177.906	21
177.906	197.381	22
197.381	211.403	23
211.403	236.586	24
236.586	253.221	25
253.221	271.465	26
271.465	294.746	27
294.746	306.305	28
306.305	320.038	29
320.038	334.083	30
334.083	357.632	31
357.632	364.841	32
364.841	369.906	33
369.906	376.191	34
376.191	394.387	35
394.387	422.717	36
422.717	444.101	37
444.101	462.658	38
462.658	479.781	39
479.781	496.490	40
496.490	512.438	41
512.438	532.102	42
532.102	553.111	43
553.111	590.727	44
590.727	607.819	45
607.819	623.559	46
623.559	628.559	47
