\id 1KI
\c 20
\level verse
10.602	33.302	1
33.302	43.427	2
43.427	54.378	3
54.378	67.278	4
67.278	81.597	5
81.597	100.428	6
100.428	125.347	7
125.347	137.238	8
137.238	161.504	9
161.504	181.251	10
181.251	191.677	11
191.677	220.821	12
220.821	242.680	13
242.680	266.821	14
266.821	285.342	15
285.342	302.943	16
302.943	322.544	17
322.544	333.759	18
333.759	346.333	19
346.333	365.966	20
365.966	377.077	21
377.077	399.856	22
399.856	427.086	23
427.086	436.698	24
436.698	467.125	25
467.125	478.604	26
478.604	504.019	27
504.019	530.330	28
530.330	547.389	29
547.389	567.620	30
567.620	592.108	31
592.108	615.628	32
615.628	640.256	33
640.256	678.717	34
678.717	694.263	35
694.263	715.300	36
715.300	728.212	37
728.212	745.267	38
745.267	775.036	39
775.036	787.030	40
787.030	801.058	41
801.058	822.297	42
822.297	827.297	43
