\id EZR
\c 8
\level verse
9.527	21.557	1
21.557	31.853	2
31.853	42.751	3
42.751	52.454	4
52.454	60.158	5
60.158	67.443	6
67.443	76.044	7
76.044	84.441	8
84.441	93.300	9
93.300	102.129	10
102.129	109.380	11
109.380	117.289	12
117.289	130.406	13
130.406	141.304	14
141.304	160.222	15
160.222	182.282	16
182.282	205.658	17
205.658	228.674	18
228.674	242.352	19
242.352	259.785	20
259.785	279.984	21
279.984	306.430	22
306.430	317.967	23
317.967	332.187	24
332.187	350.742	25
350.742	362.018	26
362.018	374.264	27
374.264	390.834	28
390.834	408.693	29
408.693	422.234	30
422.234	440.728	31
440.728	447.839	32
447.839	474.787	33
474.787	484.727	34
484.727	514.276	35
514.276	519.276	36
