\id EZK
\c 20
\level verse
8.583	21.305	1
21.305	24.864	2
24.864	49.484	3
49.484	65.454	4
65.454	92.318	5
92.318	114.224	6
114.224	132.329	7
132.329	162.558	8
162.558	189.624	9
189.624	196.684	10
196.684	211.874	11
211.874	230.209	12
230.209	271.719	13
271.719	287.661	14
287.661	308.670	15
308.670	327.750	16
327.750	340.530	17
340.530	361.184	18
361.184	372.163	19
372.163	387.783	20
387.783	431.281	21
431.281	451.220	22
451.220	468.685	23
468.685	489.860	24
489.860	505.189	25
505.189	523.612	26
523.612	543.323	27
543.323	576.491	28
576.491	591.650	29
591.650	609.810	30
609.810	644.655	31
644.655	663.249	32
663.249	678.369	33
678.369	698.501	34
698.501	708.820	35
708.820	723.071	36
723.071	734.950	37
734.950	761.710	38
761.710	789.045	39
789.045	817.530	40
817.530	839.747	41
839.747	858.216	42
858.216	876.272	43
876.272	903.172	44
903.172	907.936	45
907.936	921.167	46
921.167	953.097	47
953.097	962.189	48
962.189	967.189	49
