\id ISA
\c 5
\level verse
8.172	21.793	1
21.793	47.191	2
47.191	57.624	3
57.624	70.992	4
70.992	90.850	5
90.850	110.200	6
110.200	135.707	7
135.707	149.257	8
149.257	163.607	9
163.607	176.087	10
176.087	189.277	11
189.277	209.936	12
209.936	227.824	13
227.824	246.882	14
246.882	257.730	15
257.730	272.560	16
272.560	284.569	17
284.569	296.464	18
296.464	318.155	19
318.155	340.803	20
340.803	350.122	21
350.122	359.133	22
359.133	367.606	23
367.606	399.004	24
399.004	430.914	25
430.914	448.644	26
448.644	466.926	27
466.926	484.785	28
484.785	503.420	29
503.420	508.420	30
