\id JER
\c 52
\level verse
8.987	26.096	1
26.096	35.795	2
35.795	56.685	3
56.685	81.325	4
81.325	88.345	5
88.345	100.605	6
100.605	128.662	7
128.662	143.563	8
143.563	159.139	9
159.139	172.038	10
172.038	190.319	11
190.319	208.788	12
208.788	221.292	13
221.292	234.894	14
234.894	254.907	15
254.907	268.463	16
268.463	283.713	17
283.713	299.473	18
299.473	324.245	19
324.245	347.509	20
347.509	361.902	21
361.902	381.391	22
381.391	395.560	23
395.560	410.921	24
410.921	436.971	25
436.971	444.950	26
444.950	454.931	27
454.931	466.134	28
466.134	475.751	29
475.751	498.014	30
498.014	520.773	31
520.773	534.142	32
534.142	544.512	33
544.512	549.512	34
