\id PRO
\c 4
\level verse
9.556	18.490	1
18.490	25.313	2
25.313	34.629	3
34.629	47.546	4
47.546	57.168	5
57.168	68.017	6
68.017	81.725	7
81.725	92.221	8
92.221	100.681	9
100.681	109.861	10
109.861	117.538	11
117.538	127.680	12
127.680	137.197	13
137.197	144.617	14
144.617	153.351	15
153.351	163.181	16
163.181	169.121	17
169.121	179.852	18
179.852	188.562	19
188.562	195.768	20
195.768	202.661	21
202.661	210.666	22
210.666	220.601	23
220.601	229.686	24
229.686	238.889	25
238.889	247.482	26
247.482	252.482	27
