\id EXO
\c 12
\level verse
7.807	12.388	1
12.388	18.507	2
18.507	30.535	3
30.535	48.836	4
48.836	58.454	5
58.454	69.524	6
69.524	80.730	7
80.730	89.611	8
89.611	98.900	9
98.900	106.599	10
106.599	122.024	11
122.024	135.809	12
135.809	150.323	13
150.323	163.447	14
163.447	180.283	15
180.283	195.534	16
195.534	210.429	17
210.429	219.672	18
219.672	235.262	19
235.262	242.858	20
242.858	257.446	21
257.446	273.510	22
273.510	294.315	23
294.315	302.485	24
302.485	309.632	25
309.632	318.314	26
318.314	337.550	27
337.550	343.312	28
343.312	359.726	29
359.726	373.564	30
373.564	387.708	31
387.708	394.784	32
394.784	404.223	33
404.223	413.706	34
413.706	422.873	35
422.873	435.331	36
435.331	447.268	37
447.268	455.267	38
455.267	472.704	39
472.704	477.304	40
477.304	483.478	41
483.478	499.486	42
499.486	508.279	43
508.279	514.893	44
514.893	519.898	45
519.898	529.677	46
529.677	534.167	47
534.167	555.336	48
555.336	560.986	49
560.986	567.385	50
567.385	572.385	51
