\id EZR
\c 7
\level verse
7.593	23.590	1
23.590	31.689	2
31.689	39.274	3
39.274	47.035	4
47.035	58.950	5
58.950	79.848	6
79.848	93.957	7
93.957	101.602	8
101.602	118.900	9
118.900	136.450	10
136.450	154.798	11
154.798	165.507	12
165.507	180.680	13
180.680	195.578	14
195.578	209.980	15
209.980	226.782	16
226.782	248.023	17
248.023	260.559	18
260.559	271.581	19
271.581	285.660	20
285.660	304.200	21
304.200	317.531	22
317.531	334.660	23
334.660	361.092	24
361.092	388.191	25
388.191	404.607	26
404.607	416.687	27
416.687	421.687	28
