\id LEV
\c 23
\level verse
7.060	9.582	1
9.582	24.280	2
24.280	43.547	3
43.547	53.089	4
53.089	58.780	5
58.780	69.430	6
69.430	77.040	7
77.040	89.308	8
89.308	91.780	9
91.780	108.480	10
108.480	121.840	11
121.840	131.386	12
131.386	146.240	13
146.240	163.309	14
163.309	172.178	15
172.178	180.340	16
180.340	205.773	17
205.773	224.108	18
224.108	233.847	19
233.847	246.518	20
246.518	258.673	21
258.673	278.513	22
278.513	280.963	23
280.963	293.911	24
293.911	302.123	25
302.123	304.765	26
304.765	316.140	27
316.140	325.944	28
325.944	331.934	29
331.934	337.804	30
337.804	346.130	31
346.130	361.620	32
361.620	364.088	33
364.088	373.448	34
373.448	377.997	35
377.997	391.717	36
391.717	410.527	37
410.527	423.792	38
423.792	440.908	39
440.908	455.537	40
455.537	469.054	41
469.054	476.650	42
476.650	489.457	43
489.457	494.457	44
