\id 2SA
\c 2
\level verse
10.113	30.836	1
30.836	42.530	2
42.530	55.918	3
55.918	75.196	4
75.196	94.021	5
94.021	106.862	6
106.862	127.961	7
127.961	139.785	8
139.785	153.603	9
153.603	170.903	10
170.903	178.973	11
178.973	188.954	12
188.954	208.583	13
208.583	224.582	14
224.582	240.684	15
240.684	260.383	16
260.383	271.560	17
271.560	285.400	18
285.400	290.990	19
290.990	301.120	20
301.120	316.601	21
316.601	331.271	22
331.271	355.441	23
355.441	372.426	24
372.426	386.224	25
386.224	408.578	26
408.578	423.248	27
423.248	436.877	28
436.877	454.170	29
454.170	467.065	30
467.065	476.420	31
476.420	481.420	32
