\id GAL
\c 3
\level verse
8.487	20.186	1
20.186	30.556	2
30.556	38.346	3
38.346	43.006	4
43.006	58.148	5
58.148	64.848	6
64.848	70.688	7
70.688	86.178	8
86.178	92.428	9
92.428	106.528	10
106.528	116.198	11
116.198	124.668	12
124.668	137.298	13
137.298	153.298	14
153.298	169.528	15
169.528	182.438	16
182.438	194.698	17
194.698	206.158	18
206.158	222.498	19
222.498	228.898	20
228.898	240.678	21
240.678	256.207	22
256.207	265.228	23
265.228	273.128	24
273.128	278.138	25
278.138	282.958	26
282.958	289.867	27
289.867	301.518	28
301.518	306.518	29
