\id ISA
\c 40
\level verse
10.259	17.910	1
17.910	39.504	2
39.504	55.703	3
55.703	71.572	4
71.572	86.612	5
86.612	102.182	6
102.182	116.668	7
116.668	127.117	8
127.117	149.774	9
149.774	168.342	10
168.342	190.911	11
190.911	212.768	12
212.768	222.467	13
222.467	239.067	14
239.067	257.327	15
257.327	269.378	16
269.378	281.907	17
281.907	292.227	18
292.227	304.046	19
304.046	321.083	20
321.083	338.932	21
338.932	360.608	22
360.608	372.173	23
372.173	393.742	24
393.742	403.612	25
403.612	432.732	26
432.732	450.082	27
450.082	469.612	28
469.612	478.477	29
478.477	487.697	30
487.697	492.697	31
