\id REV
\c 21
\level verse
7.778	18.506	1
18.506	29.323	2
29.323	47.014	3
47.014	60.344	4
60.344	72.164	5
72.164	84.094	6
84.094	92.494	7
92.494	112.334	8
112.334	126.004	9
126.004	135.833	10
135.833	144.394	11
144.394	158.717	12
158.717	165.795	13
165.795	173.324	14
173.324	180.734	15
180.734	194.215	16
194.215	200.424	17
200.424	208.587	18
208.587	219.452	19
219.452	232.640	20
232.640	243.580	21
243.580	251.145	22
251.145	261.760	23
261.760	269.762	24
269.762	274.839	25
274.839	278.887	26
278.887	283.887	27
