\id EXO
\c 22
\level verse
7.103	18.576	1
18.576	28.673	2
28.673	46.532	3
46.532	57.672	4
57.672	74.810	5
74.810	91.529	6
91.529	107.970	7
107.970	120.689	8
120.689	145.831	9
145.831	163.713	10
163.713	181.328	11
181.328	190.203	12
190.203	204.518	13
204.518	216.948	14
216.948	233.541	15
233.541	247.344	16
247.344	257.406	17
257.406	260.988	18
260.988	265.088	19
265.088	271.899	20
271.899	282.049	21
282.049	285.975	22
285.975	292.889	23
292.889	304.891	24
304.891	316.990	25
316.990	326.318	26
326.318	338.968	27
338.968	344.564	28
344.564	356.612	29
356.612	368.509	30
368.509	373.509	31
