\id MAT
\c 11
\level verse
7.611	17.424	1
17.424	26.110	2
26.110	33.888	3
33.888	41.609	4
41.609	56.344	5
56.344	60.316	6
60.316	71.769	7
71.769	81.907	8
81.907	90.081	9
90.081	99.549	10
99.549	113.727	11
113.727	124.373	12
124.373	130.469	13
130.469	135.826	14
135.826	139.521	15
139.521	148.435	16
148.435	156.286	17
156.286	163.629	18
163.629	181.364	19
181.364	191.686	20
191.686	209.628	21
209.628	218.149	22
218.149	231.704	23
231.704	241.380	24
241.380	257.244	25
257.244	260.800	26
260.800	275.671	27
275.671	282.535	28
282.535	292.810	29
292.810	297.810	30
