\id LUK
\c 10
\level phrase
537.75	539.26	38d
539.044	540.45	39a
540.45	543.02	39b
542.837	545.17	39c
544.935	546.14	39d
545.913	546.73	40a
546.511	548.38	40b
548.134	549.72	40c
549.72	551.67	40d
551.5	554.04	40e
554.04	555.41	40f
555.41	557.13	40g
556.96	558.89	40h
558.89	559.85	40i
559.636	561.86	40j
561.676	563.53	41a
563.303	564.1	41b
564.1	565.05	41c
565.05	567.02	41d
567.02	568.0	42a
567.756	570.18	42b
570.18	572.42	42c
572.213	573.42	42d
573.282	578.15	42e
