\id JHN
\c 16
\level verse
5.277	11.888	1
11.888	24.036	2
24.036	30.688	3
30.688	45.926	4
45.926	53.772	5
53.772	58.262	6
58.262	72.277	7
72.277	79.735	8
79.735	83.955	9
83.955	90.152	10
90.152	96.205	11
96.205	103.357	12
103.357	121.694	13
121.694	128.636	14
128.636	142.912	15
142.912	149.088	16
149.088	164.338	17
164.338	173.363	18
173.363	192.853	19
192.853	204.485	20
204.485	217.829	21
217.829	229.347	22
229.347	240.099	23
240.099	248.428	24
248.428	260.907	25
260.907	268.438	26
268.438	277.328	27
277.328	284.613	28
284.613	291.207	29
291.207	304.342	30
304.342	308.434	31
308.434	323.012	32
323.012	328.012	33
