\id NEH
\c 10
\level verse
5.337	16.827	1
16.827	21.290	2
21.290	25.809	3
25.809	30.539	4
30.539	35.150	5
35.150	39.602	6
39.602	44.352	7
44.352	51.661	8
51.661	61.999	9
61.999	72.065	10
72.065	76.289	11
76.289	81.445	12
81.445	85.930	13
85.930	96.729	14
96.729	101.492	15
101.492	106.123	16
106.123	110.945	17
110.945	116.022	18
116.022	120.282	19
120.282	125.250	20
125.250	130.200	21
130.200	135.081	22
135.081	139.561	23
139.561	144.001	24
144.001	148.801	25
148.801	153.321	26
153.321	157.701	27
157.701	182.740	28
182.740	215.437	29
215.437	232.701	30
232.701	258.115	31
258.115	271.535	32
271.535	301.426	33
301.426	323.246	34
323.246	335.566	35
335.566	354.871	36
354.871	390.283	37
390.283	406.602	38
406.602	411.602	39
