\id MAT
\c 22
\level verse
8.002	12.496	1
12.496	18.866	2
18.866	26.086	3
26.086	41.433	4
41.433	48.661	5
48.661	54.971	6
54.971	63.628	7
63.628	71.066	8
71.066	77.735	9
77.735	89.627	10
89.627	97.542	11
97.542	104.413	12
104.413	113.148	13
113.148	119.699	14
119.699	126.174	15
126.174	145.959	16
145.959	151.494	17
151.494	158.722	18
158.722	164.690	19
164.690	169.847	20
169.847	180.822	21
180.822	188.444	22
188.444	194.115	23
194.115	205.803	24
205.803	216.340	25
216.340	220.962	26
220.962	223.177	27
223.177	231.195	28
231.195	238.930	29
238.930	246.878	30
246.878	254.656	31
254.656	264.566	32
264.566	270.795	33
270.795	276.581	34
276.581	282.379	35
282.379	286.331	36
286.331	295.545	37
295.545	298.882	38
298.882	305.378	39
305.378	311.942	40
311.942	317.052	41
317.052	323.930	42
323.930	332.206	43
332.206	340.913	44
340.913	346.305	45
346.305	351.305	46
