\id 2SA
\c 11
\level verse
9.401	36.063	1
36.063	52.519	2
52.519	66.299	3
66.299	86.204	4
86.204	95.661	5
95.661	107.037	6
107.037	119.817	7
119.817	134.917	8
134.917	144.915	9
144.915	159.936	10
159.936	190.085	11
190.085	207.325	12
207.325	225.405	13
225.405	234.375	14
234.375	251.025	15
251.025	262.454	16
262.454	278.281	17
278.281	284.423	18
284.423	293.943	19
293.943	313.073	20
313.073	342.646	21
342.646	353.426	22
353.426	370.174	23
370.174	384.629	24
384.629	412.193	25
412.193	421.762	26
421.762	426.762	27
