\id MRK
\c 13
\level verse
9.176	20.326	1
20.326	31.276	2
31.276	41.249	3
41.249	48.688	4
48.688	55.198	5
55.198	62.128	6
62.128	71.388	7
71.388	83.733	8
83.733	99.646	9
99.646	105.360	10
105.360	120.432	11
120.432	131.643	12
131.643	139.513	13
139.513	150.080	14
150.080	157.010	15
157.010	160.979	16
160.979	166.699	17
166.699	169.979	18
169.979	180.822	19
180.822	190.330	20
190.330	198.560	21
198.560	210.750	22
210.750	217.082	23
217.082	224.289	24
224.289	229.336	25
229.336	237.049	26
237.049	248.032	27
248.032	257.627	28
257.627	264.737	29
264.737	272.059	30
272.059	280.826	31
280.826	289.714	32
289.714	295.480	33
295.480	309.141	34
309.141	319.458	35
319.458	324.236	36
324.236	329.236	37
