\id MIC
\c 1
\level verse
4.758	21.238	1
21.238	39.553	2
39.553	48.461	3
48.461	59.831	4
59.831	76.554	5
76.554	90.342	6
90.342	114.459	7
114.459	125.346	8
125.346	138.553	9
138.553	145.345	10
145.345	160.213	11
160.213	171.504	12
171.504	187.752	13
187.752	200.194	14
200.194	211.350	15
211.350	216.350	16
