\id DAN
\c 8
\level verse
12.279	26.658	1
26.658	40.228	2
40.228	63.708	3
63.708	91.343	4
91.343	115.100	5
115.100	130.369	6
130.369	165.696	7
165.696	189.425	8
189.425	207.786	9
207.786	224.677	10
224.677	244.517	11
244.517	263.815	12
263.815	294.215	13
294.215	309.595	14
309.595	326.345	15
326.345	339.045	16
339.045	359.326	17
359.326	378.556	18
378.556	393.976	19
393.976	404.985	20
404.985	418.269	21
418.269	437.706	22
437.706	454.625	23
454.625	478.360	24
478.360	508.760	25
508.760	526.759	26
526.759	531.759	27
