\id ROM
\c 16
\level verse
7.346	14.465	1
14.465	30.183	2
30.183	35.154	3
35.154	44.453	4
44.453	56.213	5
56.213	61.203	6
61.203	74.703	7
74.703	79.137	8
79.137	85.856	9
85.856	94.811	10
94.811	103.969	11
103.969	115.887	12
115.887	122.987	13
122.987	132.313	14
132.313	142.351	15
142.351	149.363	16
149.363	162.035	17
162.035	173.768	18
173.768	184.760	19
184.760	193.485	20
193.485	204.958	21
204.958	211.878	22
211.878	227.142	23
227.142	231.554	24
231.554	243.228	25
243.228	255.685	26
255.685	260.685	27
