\id DEU
\c 29
\level verse
7.797	19.838	1
19.838	36.885	2
36.885	47.364	3
47.364	56.750	4
56.750	69.580	5
69.580	84.758	6
84.758	98.007	7
98.007	110.787	8
110.787	119.048	9
119.048	133.076	10
133.076	146.724	11
146.724	159.331	12
159.331	176.888	13
176.888	182.185	14
182.185	192.695	15
192.695	202.276	16
202.276	212.385	17
212.385	234.856	18
234.856	255.751	19
255.751	278.245	20
278.245	289.624	21
289.624	303.909	22
303.909	329.095	23
329.095	339.311	24
339.311	354.477	25
354.477	367.053	26
367.053	378.866	27
378.866	390.456	28
390.456	395.456	29
