\id DEU
\c 11
\level verse
9.062	21.282	1
21.282	40.162	2
40.162	51.283	3
51.283	73.462	4
73.462	83.153	5
83.153	102.102	6
102.102	108.833	7
108.833	122.612	8
122.612	135.758	9
135.758	148.925	10
148.925	159.073	11
159.073	172.696	12
172.696	189.623	13
189.623	203.464	14
203.464	212.611	15
212.611	220.081	16
220.081	238.041	17
238.041	249.214	18
249.214	259.525	19
259.525	266.957	20
266.957	279.524	21
279.524	296.920	22
296.920	308.068	23
308.068	323.399	24
323.399	339.900	25
339.900	345.930	26
345.930	355.273	27
355.273	368.679	28
368.679	384.118	29
384.118	400.195	30
400.195	416.072	31
416.072	421.072	32
