\id ACT
\c 11
\level verse
7.113	16.699	1
16.699	22.597	2
22.597	29.081	3
29.081	33.740	4
33.740	51.548	5
51.548	62.636	6
62.636	68.866	7
68.866	76.054	8
76.054	84.060	9
84.060	89.258	10
89.258	97.666	11
97.666	108.605	12
108.605	117.905	13
117.905	123.975	14
123.975	133.064	15
133.064	141.814	16
141.814	152.604	17
152.604	166.453	18
166.453	179.894	19
179.894	191.856	20
191.856	197.651	21
197.651	203.772	22
203.772	214.931	23
214.931	223.682	24
223.682	227.864	25
227.864	244.459	26
244.459	249.259	27
249.259	263.379	28
263.379	271.889	29
271.889	276.889	30
