\id HEB
\c 9
\level verse
8.458	17.086	1
17.086	28.274	2
28.274	33.134	3
33.134	44.934	4
44.934	55.604	5
55.604	65.324	6
65.324	80.435	7
80.435	91.168	8
91.168	102.532	9
102.532	113.072	10
113.072	128.863	11
128.863	142.063	12
142.063	150.323	13
150.323	163.762	14
163.762	179.620	15
179.620	184.881	16
184.881	192.788	17
192.788	197.909	18
197.909	212.026	19
212.026	218.896	20
218.896	224.956	21
224.956	233.334	22
233.334	243.984	23
243.984	257.274	24
257.274	267.384	25
267.384	281.424	26
281.424	287.014	27
287.014	292.014	28
