\id EPH
\c 4
\level verse
9.747	18.488	1
18.488	25.643	2
25.643	30.295	3
30.295	37.595	4
37.595	41.545	5
41.545	49.155	6
49.155	54.105	7
54.105	65.225	8
65.225	72.813	9
72.813	83.223	10
83.223	93.039	11
93.039	100.570	12
100.570	111.599	13
111.599	128.948	14
128.948	137.628	15
137.628	153.418	16
153.418	163.679	17
163.679	174.088	18
174.088	183.239	19
183.239	188.107	20
188.107	195.976	21
195.976	207.446	22
207.446	210.370	23
210.370	217.840	24
217.840	226.547	25
226.547	232.268	26
232.268	234.829	27
234.829	245.885	28
245.885	255.935	29
255.935	263.180	30
263.180	271.573	31
271.573	276.573	32
