\id DAN
\c 6
\level verse
8.908	19.768	1
19.768	41.358	2
41.358	61.968	3
61.968	94.739	4
94.739	110.838	5
110.838	122.698	6
122.698	161.338	7
161.338	178.739	8
178.739	184.884	9
184.884	211.762	10
211.762	223.772	11
223.772	268.164	12
268.164	293.484	13
293.484	308.078	14
308.078	330.066	15
330.066	350.846	16
350.846	370.706	17
370.706	389.206	18
389.206	398.336	19
398.336	421.546	20
421.546	426.346	21
426.346	451.156	22
451.156	475.326	23
475.326	506.128	24
506.128	518.949	25
518.949	547.867	26
547.867	568.647	27
568.647	573.647	28
