\id 1KI
\c 9
\level verse
10.551	22.451	1
22.451	31.691	2
31.691	57.605	3
57.605	79.211	4
79.211	98.351	5
98.351	115.971	6
115.971	139.931	7
139.931	157.121	8
157.121	193.125	9
193.125	206.017	10
206.017	223.911	11
223.911	237.088	12
237.088	255.419	13
255.419	261.582	14
261.582	280.292	15
280.292	303.282	16
303.282	313.527	17
313.527	319.960	18
319.960	344.149	19
344.149	356.522	20
356.522	377.457	21
377.457	396.877	22
396.877	409.514	23
409.514	421.973	24
421.973	444.343	25
444.343	455.913	26
455.913	470.353	27
470.353	475.353	28
