\id DEU
\c 22
\level verse
5.229	18.497	1
18.497	35.608	2
35.608	48.828	3
48.828	64.568	4
64.568	76.888	5
76.888	93.567	6
93.567	104.678	7
104.678	118.556	8
118.556	129.975	9
129.975	135.144	10
135.144	139.839	11
139.839	148.596	12
148.596	154.634	13
154.634	166.228	14
166.228	176.003	15
176.003	187.043	16
187.043	205.844	17
205.844	210.711	18
210.711	232.917	19
232.917	240.383	20
240.383	259.818	21
259.818	275.000	22
275.000	282.573	23
282.573	304.160	24
304.160	316.548	25
316.548	329.610	26
329.610	340.000	27
340.000	348.528	28
348.528	365.264	29
365.264	370.264	30
